CASE#,X,Y,cluster_label
JJ531427,1147063.0,1899542.0,0
JK188853,1179483.0,1871948.0,1
JJ527294,1140549.0,1899500.0,0
JJ312068,1165491.0,1897444.0,0
JJ479063,1161952.0,1857889.0,1
JJ305976,1155519.0,1867963.0,1
JK134343,1168035.0,1856340.0,1
JJ492410,1142420.0,1913090.0,0
JJ461088,1140232.0,1898470.0,0
JJ452372,1172662.0,1841406.0,1
JK110078,1184943.0,1843530.0,1
JK174354,1143240.0,1900525.0,0
JK225518,1167170.0,1871988.0,1
JJ310244,1175010.0,1889741.0,0
JK137107,1154966.0,1886546.0,0
JJ529970,1180034.0,1862168.0,1
JJ369681,1142105.0,1909182.0,0
JJ359020,1166969.0,1841705.0,1
JK100023,1117657.0,1934535.0,0
JJ391889,1146450.0,1897865.0,0
JK143151,1170696.0,1829337.0,1
JK187239,1183019.0,1835157.0,1
JJ308902,1188556.0,1870311.0,1
JJ475847,1136628.0,1904394.0,0
JK207022,1150250.0,1898399.0,0
JJ295687,1169868.0,1921628.0,0
JK259602,1174961.0,1906826.0,0
JJ270009,1177318.0,1900224.0,0
JK173707,1178847.0,1835072.0,1
JJ303864,1177062.0,1890950.0,0
JJ351841,1156677.0,1867041.0,1
JJ272185,1100317.0,1935229.0,0
JK209430,1194106.0,1840942.0,1
JK119279,1168048.0,1852009.0,1
JJ288323,1164425.0,1935929.0,0
JK168598,1180589.0,1841904.0,1
JJ458629,1152946.0,1847618.0,1
JK200902,1177144.0,1853283.0,1
JJ520781,1175633.0,1897092.0,0
JK205640,1140232.0,1898470.0,0
JK106995,1131459.0,1911546.0,0
JJ264294,1168423.0,1827604.0,1
JJ468314,1197688.0,1854219.0,1
JK210976,1162872.0,1918208.0,0
JK249534,1169940.0,1926435.0,0
JJ440616,1192484.0,1860678.0,1
JJ261972,1183071.0,1847869.0,1
JK148425,1132213.0,1913748.0,0
JJ320706,1141494.0,1940130.0,0
JJ502930,1185984.0,1874388.0,1
JJ318793,1150257.0,1904647.0,0
JK245585,1146415.0,1912436.0,0
JJ409119,1186131.0,1864473.0,1
JK136951,1146720.0,1899292.0,0
JJ422660,1138778.0,1911077.0,0
JK211319,1165075.0,1947237.0,0
JK235484,1158090.0,1919157.0,0
JJ346623,1173221.0,1903822.0,0
JJ342773,1173616.0,1916259.0,0
JK245552,1176700.0,1838906.0,1
JJ317593,1157105.0,1875090.0,1
JJ300838,1156265.0,1915997.0,0
JJ504205,1179394.0,1885524.0,0
JJ508865,1153803.0,1918166.0,0
JK251862,1175349.0,1899894.0,0
JJ509434,1147257.0,1861449.0,1
JK202697,1181026.0,1852740.0,1
JK248707,1155378.0,1916716.0,0
JJ270148,1157784.0,1886954.0,0
JJ270538,1149776.0,1862877.0,1
JJ493215,1130324.0,1916153.0,0
JJ370357,1166582.0,1946208.0,0
JJ295710,1151724.0,1888839.0,0
JJ388276,1119810.0,1922410.0,0
JK255804,1184744.0,1867813.0,1
JK127095,1153110.0,1922879.0,0
JJ364398,1147469.0,1910683.0,0
JJ299580,1173175.0,1908290.0,0
JJ439931,1176561.0,1821755.0,1
JJ457387,1198914.0,1850957.0,1
JK250576,1184891.0,1831392.0,1
JJ445458,1166582.0,1869257.0,1
JJ438143,1166850.0,1859459.0,1
JJ297707,1170047.0,1851585.0,1
JK219882,1165245.0,1905585.0,0
JJ329498,1167001.0,1866187.0,1
JJ339180,1158832.0,1868732.0,1
JJ479038,1172491.0,1901698.0,0
JJ267288,1179279.0,1903707.0,0
JK203905,1156170.0,1896212.0,0
JJ447204,1180026.0,1862452.0,1
JJ453138,1145225.0,1870231.0,1
JK124668,1179214.0,1874306.0,1
JJ381775,1157786.0,1863166.0,1
JJ439517,1142067.0,1898182.0,0
JK198624,1187691.0,1856227.0,1
JJ373428,1169806.0,1931096.0,0
JK213835,1169560.0,1926236.0,0
JJ533642,1178481.0,1882914.0,1
JJ409841,1151979.0,1867673.0,1
JK159118,1176796.0,1903917.0,0
JJ385301,1172168.0,1858752.0,1
JJ279881,1141854.0,1905784.0,0
JJ462206,1177024.0,1859232.0,1
JJ368214,1179680.0,1872919.0,1
JK248673,1203189.0,1832942.0,1
JJ268261,1152304.0,1887147.0,0
JJ350966,1160572.0,1858553.0,1
JJ413213,1174478.0,1858901.0,1
JJ498122,1147877.0,1848725.0,1
JJ455223,1175036.0,1863173.0,1
JJ484518,1150038.0,1889685.0,0
JJ275171,1143092.0,1908526.0,0
JJ501397,1171672.0,1903301.0,0
JJ385599,1189123.0,1860905.0,1
JJ540279,1177270.0,1901551.0,0
JJ415946,1178371.0,1897442.0,0
JJ265194,1167087.0,1850833.0,1
JJ537201,1165742.0,1830843.0,1
JJ340113,1180442.0,1864004.0,1
JJ517116,1153730.0,1893244.0,0
JJ463730,1186997.0,1846622.0,1
JJ306246,1142718.0,1900032.0,0
JJ332348,1160867.0,1917657.0,0
JK205893,1157864.0,1907526.0,0
JJ367518,1170337.0,1922265.0,0
JJ487662,1180446.0,1859134.0,1
JK171323,1168290.0,1867351.0,1
JK213478,1157157.0,1869345.0,1
JJ341961,1168250.0,1936946.0,0
JJ265722,1151952.0,1859570.0,1
JJ529694,1164254.0,1899585.0,0
JK103423,1193917.0,1852131.0,1
JJ509306,1147246.0,1861449.0,1
JK101502,1134180.0,1867387.0,1
JJ435908,1180043.0,1861837.0,1
JJ354068,1182511.0,1855939.0,1
JJ345685,1169876.0,1921615.0,0
JJ423279,1178219.0,1880065.0,1
JJ534904,1161771.0,1910214.0,0
JJ534782,1197006.0,1853935.0,1
JJ512398,1146825.0,1901383.0,0
JK155614,1124857.0,1920602.0,0
JK215249,1148478.0,1934248.0,0
JJ524263,1182152.0,1871358.0,1
JK208149,1178263.0,1863570.0,1
JK155974,1185808.0,1818046.0,1
JJ493909,1174342.0,1910991.0,0
JJ374632,1169976.0,1891529.0,0
JJ496827,1137538.0,1905204.0,0
JJ455348,1166113.0,1850029.0,1
JJ330801,1176929.0,1896141.0,0
JJ464954,1187498.0,1855797.0,1
JK125047,1146393.0,1870036.0,1
JK121377,1177977.0,1890072.0,0
JJ286772,1157393.0,1861383.0,1
JK191583,1164570.0,1870014.0,1
JJ341830,1132531.0,1920221.0,0
JJ358838,1148264.0,1910307.0,0
JK165929,1173362.0,1893147.0,0
JK158005,1168687.0,1935218.0,0
JJ369554,1179656.0,1873779.0,1
JK174831,1158276.0,1857057.0,1
JJ525395,1172349.0,1891318.0,0
JJ470743,1143696.0,1914419.0,0
JJ409655,1173364.0,1910604.0,0
JJ365256,1174554.0,1818801.0,1
JJ361560,1157860.0,1941382.0,0
JJ475359,1164430.0,1906716.0,0
JK160686,1189564.0,1853347.0,1
JJ534708,1182845.0,1855957.0,1
JK174770,1178507.0,1869626.0,1
JK264730,1193639.0,1849444.0,1
JJ350870,1133991.0,1924941.0,0
JK253622,1179434.0,1835570.0,1
JJ338622,1173805.0,1884054.0,0
JJ338751,1168701.0,1830105.0,1
JJ437274,1171710.0,1920787.0,0
JJ405993,1193632.0,1858368.0,1
JK171011,1155977.0,1868216.0,1
JK120447,1155878.0,1871677.0,1
JJ385926,1173209.0,1881406.0,1
JK196913,1172202.0,1899815.0,0
JJ384670,1139076.0,1898876.0,0
JK222370,1167949.0,1880739.0,1
JJ465104,1167323.0,1891383.0,0
JK174534,1166710.0,1945768.0,0
JJ406087,1159898.0,1889319.0,0
JJ266633,1180516.0,1836751.0,1
JK249732,1180638.0,1864314.0,1
JJ318947,1171482.0,1919008.0,0
JJ396309,1153405.0,1910198.0,0
JK146571,1174041.0,1862705.0,1
JJ328197,1166410.0,1851385.0,1
JJ458467,1142367.0,1900240.0,0
JJ503865,1152321.0,1894798.0,0
JK208202,1164768.0,1904736.0,0
JJ455095,1145011.0,1910225.0,0
JJ273063,1104700.0,1933741.0,0
JK133465,1176436.0,1898416.0,0
JJ533256,1153088.0,1931690.0,0
JJ463612,1189757.0,1836996.0,1
JJ325469,1152145.0,1885638.0,0
JK219422,1180150.0,1857731.0,1
JK171950,1149541.0,1915660.0,0
JJ321220,1151141.0,1897093.0,0
JJ367690,1170812.0,1921474.0,0
JJ468109,1178214.0,1880299.0,1
JJ353561,1164246.0,1857777.0,1
JK210725,1174948.0,1854324.0,1
JJ508754,1153863.0,1863611.0,1
JJ469472,1157925.0,1910526.0,0
JK164614,1149788.0,1909192.0,0
JJ277649,1170773.0,1908874.0,0
JJ470965,1179460.0,1867131.0,1
JJ364906,1176715.0,1847271.0,1
JK114169,1161941.0,1868004.0,1
JJ351429,1164694.0,1883817.0,0
JJ474302,1150114.0,1918339.0,0
JJ325167,1176262.0,1904268.0,0
JK188013,1168247.0,1937041.0,0
JK121002,1182702.0,1861192.0,1
JK228428,1157745.0,1936760.0,0
JK222926,1100658.0,1934241.0,0
JJ448726,1195412.0,1846973.0,1
JJ366690,1172261.0,1867531.0,1
JJ365321,1143996.0,1904201.0,0
JJ476804,1174722.0,1838817.0,1
JK164568,1159257.0,1934789.0,0
JJ291309,1178708.0,1903688.0,0
JJ524910,1160918.0,1899964.0,0
JK125823,1167386.0,1901714.0,0
JK160343,1168603.0,1925180.0,0
JJ275530,1175463.0,1903198.0,0
JJ286176,1164235.0,1852263.0,1
JK215144,1177977.0,1879171.0,1
JK258891,1168062.0,1937365.0,0
JJ277468,1189729.0,1867390.0,1
JK195608,1160005.0,1905256.0,0
JJ317946,1189144.0,1856709.0,1
JK109085,1158854.0,1923830.0,0
JJ457137,1166886.0,1846076.0,1
JJ379563,1173383.0,1909988.0,0
JK109320,1147062.0,1894336.0,0
JK109490,1154224.0,1894330.0,0
JJ526661,1170424.0,1909391.0,0
JJ451940,1145769.0,1852218.0,1
JJ348236,1172497.0,1860156.0,1
JK140717,1170463.0,1898693.0,0
JK227472,1169246.0,1844843.0,1
JK216976,1167829.0,1938251.0,0
JK147005,1168062.0,1937365.0,0
JK217534,1138543.0,1904409.0,0
JJ272407,1170939.0,1894760.0,0
JJ275449,1177061.0,1837643.0,1
JK112442,1170510.0,1846883.0,1
JJ287869,1163126.0,1950347.0,0
JJ350465,1162064.0,1888628.0,0
JJ390378,1180211.0,1855159.0,1
JJ439920,1156177.0,1917143.0,0
JJ291369,1165745.0,1851409.0,1
JK184970,1160461.0,1910191.0,0
JK100592,1177714.0,1837671.0,1
JJ329838,1152928.0,1921067.0,0
JJ388664,1156210.0,1941235.0,0
JJ263051,1142154.0,1907148.0,0
JJ290593,1188473.0,1857859.0,1
JK120205,1167080.0,1930935.0,0
JJ356332,1171127.0,1926803.0,0
JJ350586,1165616.0,1914953.0,0
JJ361197,1161441.0,1851287.0,1
JJ398992,1170584.0,1905457.0,0
JK167738,1176577.0,1859676.0,1
JJ274498,1169474.0,1929172.0,0
JJ516830,1193472.0,1839522.0,1
JJ534112,1151925.0,1893400.0,0
JK244656,1161029.0,1894432.0,0
JJ354542,1141871.0,1905047.0,0
JK110941,1154345.0,1895847.0,0
JJ276706,1174202.0,1904944.0,0
JK173645,1145729.0,1927625.0,0
JK167218,1186086.0,1867180.0,1
JK190317,1170577.0,1902075.0,0
JJ446418,1182195.0,1845447.0,1
JK196846,1178412.0,1903766.0,0
JK225504,1147959.0,1916468.0,0
JJ363701,1181656.0,1863208.0,1
JJ509353,1155883.0,1871498.0,1
JK123034,1175579.0,1855686.0,1
JK160284,1161614.0,1880357.0,0
JK258743,1175301.0,1901735.0,0
JK228208,1165181.0,1896366.0,0
JJ416595,1181741.0,1831465.0,1
JK129227,1167810.0,1938880.0,0
JJ290053,1178108.0,1884857.0,0
JJ451997,1151548.0,1867848.0,1
JJ357539,1168469.0,1929861.0,0
JJ263236,1173068.0,1909520.0,0
JJ297965,1152250.0,1904701.0,0
JK176875,1192522.0,1859423.0,1
JK111475,1171933.0,1897556.0,0
JJ531701,1177306.0,1900580.0,0
JJ401728,1169868.0,1921628.0,0
JJ399894,1183538.0,1841905.0,1
JJ485561,1172144.0,1868263.0,1
JJ478839,1177508.0,1905401.0,0
JJ312948,1164551.0,1914302.0,0
JJ266891,1156409.0,1898012.0,0
JK136646,1159682.0,1913243.0,0
JJ300817,1179256.0,1902052.0,0
JJ518925,1148805.0,1901133.0,0
JJ267921,1169789.0,1926761.0,0
JJ409725,1167169.0,1941557.0,0
JJ298510,1138111.0,1901078.0,0
JJ405761,1182489.0,1869878.0,1
JJ403828,1177513.0,1904239.0,0
JJ472968,1174701.0,1901579.0,0
JJ491872,1167240.0,1900640.0,0
JJ392915,1153625.0,1921085.0,0
JK168218,1158818.0,1917193.0,0
JJ458714,1143808.0,1921022.0,0
JJ475785,1184251.0,1853254.0,1
JK155297,1166463.0,1914094.0,0
JK215386,1160802.0,1942756.0,0
JJ461639,1165310.0,1899369.0,0
JK165487,1185358.0,1861189.0,1
JJ330325,1144606.0,1922542.0,0
JK141321,1169464.0,1892122.0,0
JK127682,1154512.0,1911117.0,0
JJ339583,1171697.0,1884328.0,0
JK206122,1182160.0,1874015.0,1
JJ305898,1170328.0,1922557.0,0
JK212110,1151535.0,1928340.0,0
JK111542,1178464.0,1855021.0,1
JJ492584,1175731.0,1907908.0,0
JJ273026,1180899.0,1854408.0,1
JJ379834,1152580.0,1904782.0,0
JJ283010,1179825.0,1859346.0,1
JK174427,1173847.0,1863477.0,1
JK241378,1172413.0,1919522.0,0
JK122302,1145430.0,1898285.0,0
JJ498345,1155878.0,1871677.0,1
JJ420981,1165653.0,1846986.0,1
JJ305808,1164505.0,1934263.0,0
JJ455665,1172742.0,1916345.0,0
JK238909,1128385.0,1924709.0,0
JJ516671,1188557.0,1870256.0,1
JJ297632,1168412.0,1862820.0,1
JJ531310,1147733.0,1889733.0,0
JJ321207,1155108.0,1851258.0,1
JK145466,1175721.0,1899903.0,0
JK119532,1143034.0,1918165.0,0
JK174016,1154295.0,1912029.0,0
JJ299234,1152185.0,1902634.0,0
JJ301494,1176593.0,1901291.0,0
JJ526413,1192933.0,1851546.0,1
JJ373616,1149574.0,1905214.0,0
JJ427795,1179766.0,1878783.0,1
JK227674,1169233.0,1921430.0,0
JJ519267,1155878.0,1871677.0,1
JK156056,1182734.0,1863414.0,1
JJ387076,1173290.0,1895822.0,0
JJ509415,1179448.0,1867627.0,1
JJ386243,1160375.0,1931835.0,0
JJ496829,1167135.0,1903599.0,0
JJ296357,1159988.0,1906915.0,0
JK218256,1157477.0,1849904.0,1
JJ516845,1176364.0,1900524.0,0
JJ471977,1124679.0,1939877.0,0
JJ524787,1176540.0,1897606.0,0
JJ528459,1177828.0,1879596.0,1
JJ426755,1154189.0,1919942.0,0
JK201053,1167639.0,1862965.0,1
JJ343370,1162281.0,1898416.0,0
JJ300667,1151996.0,1890637.0,0
JK174248,1152456.0,1908753.0,0
JK214799,1168086.0,1942281.0,0
JK255133,1170714.0,1900933.0,0
JK156385,1161164.0,1873304.0,1
JK146563,1179408.0,1885031.0,0
JJ432064,1186591.0,1864744.0,1
JJ294445,1178869.0,1828944.0,1
JK135290,1168738.0,1900188.0,0
JJ436030,1176954.0,1902140.0,0
JJ303535,1157395.0,1912756.0,0
JJ375401,1183000.0,1863278.0,1
JJ494020,1171767.0,1827035.0,1
JJ490268,1167747.0,1940929.0,0
JK206879,1171709.0,1920838.0,0
JJ515571,1156143.0,1901853.0,0
JJ410537,1183149.0,1844988.0,1
JJ480082,1176715.0,1854363.0,1
JK181734,1177619.0,1901296.0,0
JJ348447,1143015.0,1924236.0,0
JJ474258,1182100.0,1844446.0,1
JK214197,1158067.0,1934883.0,0
JJ275729,1151088.0,1905077.0,0
JK133561,1144251.0,1898895.0,0
JK143096,1166338.0,1937836.0,0
JJ385928,1149185.0,1889771.0,0
JK154563,1136738.0,1904396.0,0
JK148669,1156348.0,1868653.0,1
JK221781,1104700.0,1933741.0,0
JJ383509,1180084.0,1814559.0,1
JJ334135,1148682.0,1938093.0,0
JJ496357,1167182.0,1859400.0,1
JJ525972,1169761.0,1847097.0,1
JJ483263,1159682.0,1913243.0,0
JK238168,1173924.0,1909471.0,0
JJ477838,1179256.0,1902052.0,0
JK140872,1165475.0,1897799.0,0
JK199723,1187676.0,1870301.0,1
JK232917,1177081.0,1906353.0,0
JK206491,1167449.0,1921049.0,0
JJ513684,1166285.0,1905109.0,0
JJ387041,1167781.0,1898393.0,0
JK143545,1168307.0,1934956.0,0
JJ511898,1168161.0,1939837.0,0
JJ270248,1193360.0,1843756.0,1
JJ342347,1163676.0,1866539.0,1
JJ309246,1159699.0,1931595.0,0
JK220548,1128101.0,1912498.0,0
JK242222,1123126.0,1923412.0,0
JJ357535,1168469.0,1929861.0,0
JJ477005,1166423.0,1899523.0,0
JK162287,1158388.0,1934446.0,0
JJ320973,1170918.0,1863040.0,1
JJ287996,1161015.0,1943137.0,0
JJ359599,1160564.0,1894539.0,0
JJ352371,1176515.0,1895395.0,0
JK106448,1141439.0,1909119.0,0
JK188586,1100955.0,1934905.0,0
JJ425934,1194486.0,1858322.0,1
JK168276,1169539.0,1852401.0,1
JJ335288,1141336.0,1901155.0,0
JJ369886,1140104.0,1868701.0,1
JJ370474,1169281.0,1867425.0,1
JJ527948,1171746.0,1850106.0,1
JJ436641,1170510.0,1846883.0,1
JJ491192,1166942.0,1925677.0,0
JK165418,1188218.0,1855753.0,1
JJ332022,1170846.0,1902903.0,0
JK182616,1175530.0,1857613.0,1
JJ393493,1162938.0,1927330.0,0
JJ473945,1179733.0,1857004.0,1
JK122643,1140719.0,1899740.0,0
JK171527,1165067.0,1934425.0,0
JK198071,1191035.0,1860786.0,1
JJ397070,1152924.0,1896804.0,0
JJ471139,1156324.0,1886588.0,0
JK165637,1165989.0,1901945.0,0
JJ444646,1172209.0,1917535.0,0
JK240100,1179409.0,1902197.0,0
JJ523101,1185977.0,1870393.0,1
JJ506552,1169480.0,1860134.0,1
JJ337698,1172440.0,1864420.0,1
JJ312734,1161820.0,1849386.0,1
JJ357165,1151402.0,1895664.0,0
JJ345061,1168067.0,1851340.0,1
JJ310434,1149684.0,1901307.0,0
JJ438504,1154415.0,1917500.0,0
JK175579,1166843.0,1907616.0,0
JJ334277,1133551.0,1928920.0,0
JK255032,1173756.0,1906378.0,0
JK251908,1173062.0,1895889.0,0
JJ440759,1158157.0,1936786.0,0
JJ538033,1168916.0,1902406.0,0
JK204550,1165188.0,1865555.0,1
JK252758,1172782.0,1917203.0,0
JK167564,1141452.0,1921120.0,0
JJ375812,1194629.0,1855066.0,1
JJ450469,1168762.0,1932290.0,0
JK222945,1164828.0,1860677.0,1
JJ292588,1186427.0,1847559.0,1
JK230207,1175152.0,1899750.0,0
JJ465950,1172536.0,1905693.0,0
JK129108,1185346.0,1861663.0,1
JK227226,1175696.0,1895352.0,0
JK258955,1140252.0,1917106.0,0
JJ500711,1188861.0,1842311.0,1
JJ372127,1167071.0,1863359.0,1
JK237612,1176860.0,1898820.0,0
JJ499987,1156453.0,1930577.0,0
JJ382627,1166106.0,1944574.0,0
JJ510002,1167913.0,1901449.0,0
JJ436570,1180633.0,1865105.0,1
JK199798,1149387.0,1913156.0,0
JJ294782,1179658.0,1859783.0,1
JK203528,1178065.0,1869606.0,1
JK160278,1159442.0,1875124.0,1
JJ515641,1187964.0,1870443.0,1
JJ472123,1193496.0,1841520.0,1
JJ432813,1127374.0,1922419.0,0
JK136158,1169465.0,1921437.0,0
JK175174,1169182.0,1917371.0,0
JJ372944,1150585.0,1917857.0,0
JK163046,1177127.0,1888357.0,0
JK118670,1163217.0,1910240.0,0
JJ377375,1151832.0,1857242.0,1
JK101078,1194549.0,1853496.0,1
JJ353971,1166969.0,1841705.0,1
JK109894,1188165.0,1871757.0,1
JJ365558,1175423.0,1904617.0,0
JK136758,1179096.0,1878389.0,1
JJ318520,1185764.0,1861875.0,1
JJ314080,1147375.0,1913693.0,0
JJ295289,1170439.0,1849448.0,1
JJ293379,1194236.0,1852731.0,1
JJ285679,1179738.0,1836563.0,1
JK219877,1171058.0,1900047.0,0
JJ425269,1176528.0,1899005.0,0
JJ498396,1150606.0,1868988.0,1
JK149174,1163886.0,1923278.0,0
JJ429379,1169722.0,1902205.0,0
JK141006,1158319.0,1867803.0,1
JJ473938,1174505.0,1903564.0,0
JJ471634,1149323.0,1891456.0,0
JJ262657,1158873.0,1924831.0,0
JK114923,1176145.0,1907906.0,0
JJ285937,1166740.0,1919749.0,0
JJ283413,1121355.0,1925202.0,0
JJ471227,1179392.0,1885571.0,0
JJ359658,1148812.0,1901133.0,0
JK253487,1160169.0,1896961.0,0
JJ540233,1151750.0,1828526.0,1
JK227880,1137681.0,1894088.0,0
JJ479973,1165016.0,1853911.0,1
JJ485964,1195775.0,1847458.0,1
JJ365198,1148818.0,1908116.0,0
JJ332656,1147702.0,1888766.0,0
JJ422085,1169123.0,1900967.0,0
JJ474881,1193900.0,1852965.0,1
JJ502170,1176517.0,1895340.0,0
JK177164,1142958.0,1926485.0,0
JJ523767,1189423.0,1869265.0,1
JJ307829,1136893.0,1894385.0,0
JK208708,1181803.0,1837454.0,1
JJ454536,1187367.0,1845118.0,1
JJ518396,1178515.0,1885949.0,0
JK120861,1177389.0,1897003.0,0
JK193761,1159802.0,1932681.0,0
JJ386961,1176970.0,1857910.0,1
JK132306,1130761.0,1925401.0,0
JK143485,1189613.0,1857802.0,1
JJ345910,1193426.0,1859510.0,1
JJ320847,1160808.0,1899960.0,0
JK224427,1166335.0,1903582.0,0
JK162462,1154358.0,1866407.0,1
JK231045,1196920.0,1847012.0,1
JJ496088,1160808.0,1899960.0,0
JJ407418,1157740.0,1889593.0,0
JJ508030,1171599.0,1832313.0,1
JK146944,1176907.0,1897010.0,0
JK113823,1190527.0,1854799.0,1
JJ383586,1165441.0,1915547.0,0
JJ275149,1169614.0,1910079.0,0
JJ362530,1162009.0,1899055.0,0
JK119469,1144258.0,1895527.0,0
JJ436578,1170231.0,1925782.0,0
JJ475987,1163425.0,1946702.0,0
JJ468081,1180643.0,1877929.0,1
JK184906,1140100.0,1927410.0,0
JJ390762,1169980.0,1901223.0,0
JJ336326,1196846.0,1842514.0,1
JJ345125,1148054.0,1899322.0,0
JJ515815,1161516.0,1853524.0,1
JJ521675,1204544.0,1816604.0,1
JJ437851,1151428.0,1887465.0,0
JK244942,1180796.0,1904058.0,0
JK248621,1165919.0,1902264.0,0
JK128685,1141097.0,1915804.0,0
JJ436677,1160971.0,1949979.0,0
JJ264910,1172200.0,1917554.0,0
JJ310330,1175909.0,1897037.0,0
JJ327339,1172573.0,1900294.0,0
JK126172,1163119.0,1898512.0,0
JJ330207,1150496.0,1896591.0,0
JJ502127,1164808.0,1908052.0,0
JJ444128,1158233.0,1946373.0,0
JJ303531,1168969.0,1866739.0,1
JJ467924,1174499.0,1860504.0,1
JK231210,1199625.0,1848876.0,1
JJ445037,1158304.0,1868352.0,1
JK141543,1156064.0,1877927.0,0
JJ356936,1171070.0,1899648.0,0
JJ343530,1171083.0,1850130.0,1
JK130668,1125345.0,1933945.0,0
JK130394,1157625.0,1914894.0,0
JJ323496,1154806.0,1901819.0,0
JK245339,1175023.0,1875692.0,1
JJ423047,1180652.0,1863784.0,1
JJ517657,1185441.0,1832670.0,1
JJ347680,1163669.0,1874288.0,1
JJ473115,1133751.0,1925925.0,0
JJ336680,1146056.0,1913255.0,0
JJ499556,1204458.0,1833047.0,1
JJ465330,1149356.0,1890643.0,0
JK246954,1148371.0,1900453.0,0
JJ394861,1177576.0,1836668.0,1
JJ304178,1151061.0,1888757.0,0
JK255882,1165180.0,1896388.0,0
JJ367361,1156765.0,1934163.0,0
JJ501104,1182765.0,1843801.0,1
JJ410273,1160038.0,1865835.0,1
JJ514072,1171475.0,1853781.0,1
JK260099,1144295.0,1926174.0,0
JJ502955,1188556.0,1870311.0,1
JK237266,1165712.0,1908139.0,0
JJ314347,1154442.0,1921103.0,0
JK208658,1180192.0,1817915.0,1
JJ525649,1154351.0,1868264.0,1
JJ264056,1193195.0,1854763.0,1
JJ280384,1197493.0,1838867.0,1
JK195089,1159566.0,1931867.0,0
JJ360174,1180406.0,1872358.0,1
JJ526352,1181760.0,1872513.0,1
JK162351,1159296.0,1856436.0,1
JJ447250,1157854.0,1937025.0,0
JJ506651,1100317.0,1935229.0,0
JK234496,1143201.0,1906197.0,0
JJ447682,1182820.0,1879542.0,1
JJ443667,1161155.0,1942168.0,0
JK233981,1143160.0,1906196.0,0
JK157650,1170627.0,1885385.0,0
JJ467674,1160517.0,1860543.0,1
JK104607,1155877.0,1871719.0,1
JK156635,1152335.0,1890670.0,0
JJ387340,1188123.0,1855151.0,1
JJ533244,1148895.0,1899693.0,0
JJ451414,1157372.0,1890584.0,0
JJ493511,1149812.0,1897228.0,0
JK247663,1158297.0,1892717.0,0
JJ292661,1179214.0,1835363.0,1
JJ362799,1175343.0,1897535.0,0
JK107568,1197041.0,1853462.0,1
JJ428211,1135151.0,1937516.0,0
JK107819,1159001.0,1864084.0,1
JJ328354,1145104.0,1874747.0,0
JJ262777,1171622.0,1916637.0,0
JJ387289,1176796.0,1903917.0,0
JK147596,1131537.0,1920119.0,0
JJ417891,1162997.0,1891400.0,0
JK188869,1179768.0,1872292.0,1
JJ419578,1166165.0,1908412.0,0
JK106293,1178716.0,1831381.0,1
JJ265445,1181634.0,1877103.0,1
JK162768,1163002.0,1930183.0,0
JJ385995,1154467.0,1939712.0,0
JJ436459,1201156.0,1838984.0,1
JJ525793,1181185.0,1832520.0,1
JK115053,1168721.0,1933793.0,0
JJ416616,1156917.0,1897227.0,0
JK171521,1156477.0,1862433.0,1
JJ525545,1190624.0,1849941.0,1
JK229523,1145494.0,1861472.0,1
JJ439323,1168307.0,1891907.0,0
JJ429043,1169785.0,1932083.0,0
JK126479,1182409.0,1872997.0,1
JK171957,1176667.0,1899473.0,0
JJ469763,1168230.0,1937646.0,0
JK100837,1146748.0,1912464.0,0
JK174253,1152759.0,1887493.0,0
JJ413240,1194894.0,1840817.0,1
JJ267870,1183022.0,1878707.0,1
JJ468517,1153001.0,1890633.0,0
JJ285725,1196386.0,1837031.0,1
JJ410035,1180162.0,1881716.0,1
JJ343840,1163322.0,1903500.0,0
JK156018,1177954.0,1891026.0,0
JK127972,1145727.0,1853720.0,1
JJ294446,1167319.0,1891499.0,0
JK201759,1174663.0,1899413.0,0
JK245609,1153449.0,1918269.0,0
JJ263463,1141580.0,1869434.0,1
JJ476192,1194943.0,1855075.0,1
JJ308279,1182627.0,1860760.0,1
JK184396,1149512.0,1901446.0,0
JJ385074,1131577.0,1933677.0,0
JK153474,1179519.0,1883862.0,1
JK170408,1152830.0,1884927.0,0
JK106898,1171776.0,1911157.0,0
JJ400099,1166642.0,1906779.0,0
JJ437762,1176272.0,1866942.0,1
JJ459246,1146073.0,1866900.0,1
JK228977,1177906.0,1859656.0,1
JJ405429,1185809.0,1871451.0,1
JJ503342,1170922.0,1929588.0,0
JJ481390,1156773.0,1878939.0,0
JK156231,1156806.0,1901002.0,0
JJ447264,1160829.0,1908884.0,0
JK124992,1167590.0,1844746.0,1
JK219344,1174024.0,1903552.0,0
JJ488437,1155219.0,1861984.0,1
JJ335931,1182031.0,1845774.0,1
JK120617,1159621.0,1900605.0,0
JK208380,1154611.0,1903521.0,0
JJ488302,1138586.0,1869264.0,1
JJ526264,1176389.0,1900258.0,0
JK153851,1157126.0,1850560.0,1
JK148729,1191433.0,1858556.0,1
JK243085,1147643.0,1927858.0,0
JK113591,1141831.0,1928556.0,0
JK129829,1201599.0,1839332.0,1
JJ516588,1140369.0,1913787.0,0
JJ473094,1154915.0,1870290.0,1
JJ285293,1158963.0,1856426.0,1
JJ332666,1171547.0,1881452.0,1
JJ338556,1163655.0,1867277.0,1
JJ471807,1200874.0,1834381.0,1
JK177373,1169343.0,1901121.0,0
JJ328048,1166411.0,1851330.0,1
JJ337342,1161296.0,1906620.0,0
